SWagenknecht,2010,11,7,320
SWagenknecht,2010,12,1,321
SWagenknecht,2011,1,7,322
SWagenknecht,2011,2,8,323
SWagenknecht,2011,3,8,324
SWagenknecht,2011,4,4,325
SWagenknecht,2011,5,3,326
SWagenknecht,2011,6,0,327
SWagenknecht,2011,7,0,328
SWagenknecht,2011,8,0,329
SWagenknecht,2011,9,0,330
SWagenknecht,2011,10,0,331
SWagenknecht,2011,11,0,332
SWagenknecht,2011,12,0,333
SWagenknecht,2012,1,0,334
SWagenknecht,2012,2,0,335
SWagenknecht,2012,3,0,336
SWagenknecht,2012,4,0,337
SWagenknecht,2012,5,0,338
SWagenknecht,2012,6,0,339
SWagenknecht,2012,7,0,340
SWagenknecht,2012,8,0,341
SWagenknecht,2012,9,0,342
SWagenknecht,2012,10,0,343
SWagenknecht,2012,11,0,344
SWagenknecht,2012,12,0,345
SWagenknecht,2013,1,4,346
SWagenknecht,2013,2,5,347
SWagenknecht,2013,3,5,348
SWagenknecht,2013,4,0,349
SWagenknecht,2013,5,5,350
SWagenknecht,2013,6,0,351
SWagenknecht,2013,7,3,352
SWagenknecht,2013,8,13,353
SWagenknecht,2013,9,47,354
SWagenknecht,2013,10,5,355
SWagenknecht,2013,11,3,356
SWagenknecht,2013,12,6,357
SWagenknecht,2014,1,2,358
SWagenknecht,2014,2,6,359
SWagenknecht,2014,3,3,360
SWagenknecht,2014,4,1,361
SWagenknecht,2014,5,1,362
SWagenknecht,2014,6,3,363
SWagenknecht,2014,7,21,364
SWagenknecht,2014,8,11,365
SWagenknecht,2014,9,34,366
SWagenknecht,2014,10,13,367
SWagenknecht,2014,11,15,368
SWagenknecht,2014,12,14,369
SWagenknecht,2015,1,10,370
SWagenknecht,2015,2,9,371
SWagenknecht,2015,3,11,372
SWagenknecht,2015,4,8,373
SWagenknecht,2015,5,9,374
SWagenknecht,2015,6,19,375
SWagenknecht,2015,7,16,376
SWagenknecht,2015,8,10,377
SWagenknecht,2015,9,6,378
SWagenknecht,2015,10,10,379
SWagenknecht,2015,11,14,380
SWagenknecht,2015,12,9,381
SWagenknecht,2016,1,9,382
SWagenknecht,2016,2,18,383
SWagenknecht,2016,3,13,384
SWagenknecht,2016,4,22,385
SWagenknecht,2016,5,19,386
SWagenknecht,2016,6,22,387
SWagenknecht,2016,7,25,388
SWagenknecht,2016,8,9,389
SWagenknecht,2016,9,21,390
SWagenknecht,2016,10,26,391
SWagenknecht,2016,11,23,392
SWagenknecht,2016,12,12,393
SWagenknecht,2017,1,32,394
SWagenknecht,2017,2,23,395
SWagenknecht,2017,3,31,396
SWagenknecht,2017,4,11,397
SWagenknecht,2017,5,33,398
SWagenknecht,2017,6,38,399
SWagenknecht,2017,7,19,400
SWagenknecht,2017,8,34,401
SWagenknecht,2017,9,60,402
SWagenknecht,2017,10,13,403
SWagenknecht,2017,11,32,404
SWagenknecht,2017,12,31,405
SWagenknecht,2018,1,27,406
SWagenknecht,2018,2,33,407
SWagenknecht,2018,3,45,408
SWagenknecht,2018,4,21,409
SWagenknecht,2018,5,22,410
SWagenknecht,2018,6,25,411
SWagenknecht,2018,7,21,412
SWagenknecht,2018,8,29,413
SWagenknecht,2018,9,24,414
SWagenknecht,2018,10,26,415
SWagenknecht,2018,11,27,416
SWagenknecht,2018,12,16,417
SWagenknecht,2019,1,20,418
SWagenknecht,2019,2,6,419
SWagenknecht,2019,3,12,420
SWagenknecht,2019,4,11,421
SWagenknecht,2019,5,19,422
SWagenknecht,2019,6,13,423
SWagenknecht,2019,7,12,424
SWagenknecht,2019,8,10,425
SWagenknecht,2019,9,13,426
SWagenknecht,2019,10,13,427
SWagenknecht,2019,11,11,428
AndiScheuer,2008,1,0,429
AndiScheuer,2008,2,0,430
AndiScheuer,2008,3,0,431
AndiScheuer,2008,4,0,432
AndiScheuer,2008,5,0,433
AndiScheuer,2008,6,0,434
AndiScheuer,2008,7,0,435
AndiScheuer,2008,8,0,436
AndiScheuer,2008,9,0,437
AndiScheuer,2008,10,0,438
AndiScheuer,2008,11,0,439
AndiScheuer,2008,12,0,440
AndiScheuer,2009,1,0,441
AndiScheuer,2009,2,0,442
AndiScheuer,2009,3,0,443
AndiScheuer,2009,4,0,444
AndiScheuer,2009,5,0,445
AndiScheuer,2009,6,3,446
AndiScheuer,2009,7,20,447
AndiScheuer,2009,8,17,448
AndiScheuer,2009,9,20,449
AndiScheuer,2009,10,16,450
AndiScheuer,2009,11,1,451
AndiScheuer,2009,12,0,452
AndiScheuer,2010,1,0,453
AndiScheuer,2010,2,0,454
AndiScheuer,2010,3,0,455
AndiScheuer,2010,4,0,456
AndiScheuer,2010,5,0,457
AndiScheuer,2010,6,0,458
AndiScheuer,2010,7,0,459
AndiScheuer,2010,8,0,460
AndiScheuer,2010,9,0,461
AndiScheuer,2010,10,0,462
AndiScheuer,2010,11,0,463
AndiScheuer,2010,12,0,464
AndiScheuer,2011,1,0,465
AndiScheuer,2011,2,0,466
AndiScheuer,2011,3,0,467
AndiScheuer,2011,4,0,468
AndiScheuer,2011,5,0,469
AndiScheuer,2011,6,0,470
AndiScheuer,2011,7,0,471
AndiScheuer,2011,8,0,472
AndiScheuer,2011,9,0,473
AndiScheuer,2011,10,0,474
AndiScheuer,2011,11,0,475
AndiScheuer,2011,12,0,476
AndiScheuer,2012,1,0,477
AndiScheuer,2012,2,0,478
AndiScheuer,2012,3,2,479
AndiScheuer,2012,4,1,480
AndiScheuer,2012,5,0,481
AndiScheuer,2012,6,0,482
AndiScheuer,2012,7,0,483
AndiScheuer,2012,8,0,484
AndiScheuer,2012,9,0,485
AndiScheuer,2012,10,1,486
AndiScheuer,2012,11,3,487
AndiScheuer,2012,12,9,488
AndiScheuer,2013,1,2,489
AndiScheuer,2013,2,8,490
AndiScheuer,2013,3,21,491
AndiScheuer,2013,4,17,492
AndiScheuer,2013,5,19,493
AndiScheuer,2013,6,38,494
AndiScheuer,2013,7,43,495
AndiScheuer,2013,8,64,496
AndiScheuer,2013,9,44,497
AndiScheuer,2013,10,16,498
AndiScheuer,2013,11,38,499
AndiScheuer,2013,12,14,500
AndiScheuer,2014,1,23,501
AndiScheuer,2014,2,18,502
AndiScheuer,2014,3,20,503
AndiScheuer,2014,4,16,504
AndiScheuer,2014,5,15,505
AndiScheuer,2014,6,15,506
AndiScheuer,2014,7,18,507
AndiScheuer,2014,8,5,508
AndiScheuer,2014,9,12,509
AndiScheuer,2014,10,29,510
AndiScheuer,2014,11,27,511
AndiScheuer,2014,12,17,512
AndiScheuer,2015,1,12,513
AndiScheuer,2015,2,30,514
AndiScheuer,2015,3,20,515
AndiScheuer,2015,4,23,516
AndiScheuer,2015,5,17,517
AndiScheuer,2015,6,44,518
AndiScheuer,2015,7,31,519
AndiScheuer,2015,8,13,520
AndiScheuer,2015,9,33,521
AndiScheuer,2015,10,37,522
AndiScheuer,2015,11,26,523
AndiScheuer,2015,12,6,524
AndiScheuer,2016,1,17,525
AndiScheuer,2016,2,19,526
AndiScheuer,2016,3,14,527
AndiScheuer,2016,4,24,528
AndiScheuer,2016,5,12,529
AndiScheuer,2016,6,17,530
AndiScheuer,2016,7,32,531
AndiScheuer,2016,8,19,532
AndiScheuer,2016,9,14,533
AndiScheuer,2016,10,37,534
AndiScheuer,2016,11,26,535
AndiScheuer,2016,12,20,536
AndiScheuer,2017,1,32,537
AndiScheuer,2017,2,34,538
AndiScheuer,2017,3,49,539
AndiScheuer,2017,4,20,540
AndiScheuer,2017,5,38,541
AndiScheuer,2017,6,31,542
AndiScheuer,2017,7,24,543
AndiScheuer,2017,8,16,544
AndiScheuer,2017,9,44,545
AndiScheuer,2017,10,22,546
AndiScheuer,2017,11,3,547
AndiScheuer,2017,12,11,548
AndiScheuer,2018,1,10,549
AndiScheuer,2018,2,5,550
AndiScheuer,2018,3,10,551
AndiScheuer,2018,4,20,552
AndiScheuer,2018,5,56,553
AndiScheuer,2018,6,63,554
AndiScheuer,2018,7,112,555
AndiScheuer,2018,8,63,556
AndiScheuer,2018,9,75,557
AndiScheuer,2018,10,80,558
AndiScheuer,2018,11,60,559
AndiScheuer,2018,12,64,560
AndiScheuer,2019,1,72,561
AndiScheuer,2019,2,48,562
AndiScheuer,2019,3,75,563
AndiScheuer,2019,4,51,564
AndiScheuer,2019,5,31,565
AndiScheuer,2019,6,49,566
AndiScheuer,2019,7,33,567
AndiScheuer,2019,8,46,568
AndiScheuer,2019,9,54,569
AndiScheuer,2019,10,33,570
AndiScheuer,2019,11,60,571
GregorGysi,2008,1,0,572
GregorGysi,2008,2,0,573
GregorGysi,2008,3,0,574
GregorGysi,2008,4,0,575
GregorGysi,2008,5,0,576
GregorGysi,2008,6,0,577
GregorGysi,2008,7,0,578
GregorGysi,2008,8,0,579
GregorGysi,2008,9,0,580
GregorGysi,2008,10,0,581
GregorGysi,2008,11,0,582
GregorGysi,2008,12,0,583
GregorGysi,2009,1,0,584
GregorGysi,2009,2,0,585
GregorGysi,2009,3,0,586
GregorGysi,2009,4,0,587
GregorGysi,2009,5,0,588
GregorGysi,2009,6,0,589
GregorGysi,2009,7,0,590
GregorGysi,2009,8,0,591
GregorGysi,2009,9,0,592
GregorGysi,2009,10,0,593
GregorGysi,2009,11,0,594
GregorGysi,2009,12,0,595
GregorGysi,2010,1,0,596
GregorGysi,2010,2,0,597
GregorGysi,2010,3,0,598
GregorGysi,2010,4,0,599
GregorGysi,2010,5,0,600
GregorGysi,2010,6,0,601
GregorGysi,2010,7,0,602
GregorGysi,2010,8,0,603
GregorGysi,2010,9,0,604
GregorGysi,2010,10,0,605
GregorGysi,2010,11,0,606
GregorGysi,2010,12,0,607
GregorGysi,2011,1,0,608
GregorGysi,2011,2,0,609
GregorGysi,2011,3,0,610
GregorGysi,2011,4,0,611
GregorGysi,2011,5,0,612
GregorGysi,2011,6,0,613
GregorGysi,2011,7,0,614
GregorGysi,2011,8,0,615
GregorGysi,2011,9,0,616
GregorGysi,2011,10,0,617
GregorGysi,2011,11,0,618
GregorGysi,2011,12,0,619
GregorGysi,2012,1,0,620
GregorGysi,2012,2,0,621
GregorGysi,2012,3,0,622
GregorGysi,2012,4,0,623
GregorGysi,2012,5,0,624
GregorGysi,2012,6,0,625
GregorGysi,2012,7,0,626
GregorGysi,2012,8,0,627
GregorGysi,2012,9,0,628
GregorGysi,2012,10,18,629
GregorGysi,2012,11,43,630
GregorGysi,2012,12,53,631
GregorGysi,2013,1,36,632
GregorGysi,2013,2,16,633
GregorGysi,2013,3,22,634
GregorGysi,2013,4,27,635
GregorGysi,2013,5,70,636
GregorGysi,2013,6,75,637
GregorGysi,2013,7,22,638
GregorGysi,2013,8,94,639
GregorGysi,2013,9,57,640
GregorGysi,2013,10,25,641
GregorGysi,2013,11,44,642
GregorGysi,2013,12,15,643
GregorGysi,2014,1,38,644
GregorGysi,2014,2,26,645
GregorGysi,2014,3,72,646
GregorGysi,2014,4,25,647
GregorGysi,2014,5,57,648
GregorGysi,2014,6,46,649
GregorGysi,2014,7,48,650
GregorGysi,2014,8,51,651
GregorGysi,2014,9,52,652
GregorGysi,2014,10,23,653
GregorGysi,2014,11,26,654
GregorGysi,2014,12,32,655
GregorGysi,2015,1,72,656
GregorGysi,2015,2,28,657
GregorGysi,2015,3,45,658
GregorGysi,2015,4,44,659
GregorGysi,2015,5,59,660
GregorGysi,2015,6,36,661
GregorGysi,2015,7,14,662
GregorGysi,2015,8,32,663
GregorGysi,2015,9,43,664
GregorGysi,2015,10,37,665
GregorGysi,2015,11,12,666
GregorGysi,2015,12,8,667
GregorGysi,2016,1,10,668
GregorGysi,2016,2,4,669
GregorGysi,2016,3,9,670
GregorGysi,2016,4,11,671
GregorGysi,2016,5,10,672
GregorGysi,2016,6,7,673
GregorGysi,2016,7,21,674
GregorGysi,2016,8,4,675
GregorGysi,2016,9,15,676
GregorGysi,2016,10,10,677
GregorGysi,2016,11,15,678
GregorGysi,2016,12,8,679
GregorGysi,2017,1,16,680
GregorGysi,2017,2,7,681
GregorGysi,2017,3,26,682
GregorGysi,2017,4,19,683
GregorGysi,2017,5,5,684
GregorGysi,2017,6,18,685
GregorGysi,2017,7,15,686
GregorGysi,2017,8,20,687
GregorGysi,2017,9,20,688
GregorGysi,2017,10,5,689
GregorGysi,2017,11,12,690
GregorGysi,2017,12,9,691
GregorGysi,2018,1,38,692
GregorGysi,2018,2,10,693
GregorGysi,2018,3,20,694
GregorGysi,2018,4,23,695
GregorGysi,2018,5,16,696
GregorGysi,2018,6,17,697
GregorGysi,2018,7,2,698
GregorGysi,2018,8,0,699
GregorGysi,2018,9,1,700
GregorGysi,2018,10,12,701
GregorGysi,2018,11,13,702
GregorGysi,2018,12,11,703
GregorGysi,2019,1,18,704
GregorGysi,2019,2,7,705
GregorGysi,2019,3,20,706
GregorGysi,2019,4,19,707
GregorGysi,2019,5,8,708
GregorGysi,2019,6,15,709
GregorGysi,2019,7,8,710
GregorGysi,2019,8,9,711
GregorGysi,2019,9,9,712
GregorGysi,2019,10,11,713
GregorGysi,2019,11,8,714
MartinSchulz,2008,1,0,715
MartinSchulz,2008,2,0,716
MartinSchulz,2008,3,0,717
MartinSchulz,2008,4,0,718
MartinSchulz,2008,5,0,719
MartinSchulz,2008,6,0,720
MartinSchulz,2008,7,0,721
MartinSchulz,2008,8,0,722
MartinSchulz,2008,9,0,723
MartinSchulz,2008,10,0,724
MartinSchulz,2008,11,0,725
MartinSchulz,2008,12,0,726
MartinSchulz,2009,1,0,727
MartinSchulz,2009,2,0,728
MartinSchulz,2009,3,0,729
MartinSchulz,2009,4,0,730
MartinSchulz,2009,5,0,731
MartinSchulz,2009,6,0,732
MartinSchulz,2009,7,0,733
MartinSchulz,2009,8,0,734
MartinSchulz,2009,9,0,735
MartinSchulz,2009,10,0,736
MartinSchulz,2009,11,0,737
MartinSchulz,2009,12,0,738
MartinSchulz,2010,1,0,739
MartinSchulz,2010,2,0,740
MartinSchulz,2010,3,0,741
MartinSchulz,2010,4,0,742
MartinSchulz,2010,5,0,743
MartinSchulz,2010,6,0,744
MartinSchulz,2010,7,0,745
MartinSchulz,2010,8,0,746
MartinSchulz,2010,9,0,747
MartinSchulz,2010,10,0,748
MartinSchulz,2010,11,0,749
MartinSchulz,2010,12,0,750
MartinSchulz,2011,1,0,751
MartinSchulz,2011,2,0,752
MartinSchulz,2011,3,0,753
MartinSchulz,2011,4,0,754
MartinSchulz,2011,5,0,755
MartinSchulz,2011,6,0,756
MartinSchulz,2011,7,0,757
MartinSchulz,2011,8,0,758
MartinSchulz,2011,9,0,759
MartinSchulz,2011,10,0,760
MartinSchulz,2011,11,0,761
MartinSchulz,2011,12,0,762
MartinSchulz,2012,1,116,763
MartinSchulz,2012,2,135,764
MartinSchulz,2012,3,119,765
MartinSchulz,2012,4,106,766
MartinSchulz,2012,5,100,767
MartinSchulz,2012,6,66,768
MartinSchulz,2012,7,47,769
MartinSchulz,2012,8,13,770
MartinSchulz,2012,9,68,771
MartinSchulz,2012,10,84,772
MartinSchulz,2012,11,58,773
MartinSchulz,2012,12,50,774
MartinSchulz,2013,1,50,775
MartinSchulz,2013,2,57,776
MartinSchulz,2013,3,55,777
MartinSchulz,2013,4,58,778
MartinSchulz,2013,5,57,779
MartinSchulz,2013,6,38,780
MartinSchulz,2013,7,44,781
MartinSchulz,2013,8,19,782
MartinSchulz,2013,9,58,783
MartinSchulz,2013,10,85,784
MartinSchulz,2013,11,81,785
MartinSchulz,2013,12,93,786
MartinSchulz,2014,1,90,787
MartinSchulz,2014,2,71,788
MartinSchulz,2014,3,55,789
MartinSchulz,2014,4,129,790
MartinSchulz,2014,5,260,791
MartinSchulz,2014,6,10,792
MartinSchulz,2014,7,13,793
MartinSchulz,2014,8,6,794
MartinSchulz,2014,9,9,795
MartinSchulz,2014,10,10,796
MartinSchulz,2014,11,18,797
MartinSchulz,2014,12,16,798
MartinSchulz,2015,1,16,799
MartinSchulz,2015,2,10,800
MartinSchulz,2015,3,7,801
MartinSchulz,2015,4,11,802
MartinSchulz,2015,5,19,803
MartinSchulz,2015,6,12,804
MartinSchulz,2015,7,6,805
MartinSchulz,2015,8,5,806
MartinSchulz,2015,9,11,807
MartinSchulz,2015,10,12,808
MartinSchulz,2015,11,38,809
MartinSchulz,2015,12,14,810
MartinSchulz,2016,1,13,811
MartinSchulz,2016,2,19,812
MartinSchulz,2016,3,17,813
MartinSchulz,2016,4,27,814
MartinSchulz,2016,5,27,815
MartinSchulz,2016,6,12,816
MartinSchulz,2016,7,5,817
MartinSchulz,2016,8,11,818
MartinSchulz,2016,9,12,819
MartinSchulz,2016,10,34,820
MartinSchulz,2016,11,4,821
MartinSchulz,2016,12,11,822
