KatjaSuding,2013-02-01 00:00:00,2013-03-01 00:00:00,0,61
KatjaSuding,2013-03-01 00:00:00,2013-04-01 00:00:00,17,62
KatjaSuding,2013-04-01 00:00:00,2013-05-01 00:00:00,9,63
KatjaSuding,2013-05-01 00:00:00,2013-06-01 00:00:00,4,64
KatjaSuding,2013-06-01 00:00:00,2013-07-01 00:00:00,1,65
KatjaSuding,2013-07-01 00:00:00,2013-08-01 00:00:00,36,66
KatjaSuding,2013-08-01 00:00:00,2013-09-01 00:00:00,96,67
KatjaSuding,2013-09-01 00:00:00,2013-10-01 00:00:00,25,68
KatjaSuding,2013-10-01 00:00:00,2013-11-01 00:00:00,19,69
KatjaSuding,2013-11-01 00:00:00,2013-12-01 00:00:00,15,70
KatjaSuding,2013-12-01 00:00:00,2014-01-01 00:00:00,10,71
KatjaSuding,2014-01-01 00:00:00,2014-02-01 00:00:00,48,72
KatjaSuding,2014-02-01 00:00:00,2014-03-01 00:00:00,20,73
KatjaSuding,2014-03-01 00:00:00,2014-04-01 00:00:00,45,74
KatjaSuding,2014-04-01 00:00:00,2014-05-01 00:00:00,12,75
KatjaSuding,2014-05-01 00:00:00,2014-06-01 00:00:00,25,76
KatjaSuding,2014-06-01 00:00:00,2014-07-01 00:00:00,8,77
KatjaSuding,2014-07-01 00:00:00,2014-08-01 00:00:00,16,78
KatjaSuding,2014-08-01 00:00:00,2014-09-01 00:00:00,4,79
KatjaSuding,2014-09-01 00:00:00,2014-10-01 00:00:00,22,80
KatjaSuding,2014-10-01 00:00:00,2014-11-01 00:00:00,3,81
KatjaSuding,2014-11-01 00:00:00,2014-12-01 00:00:00,13,82
KatjaSuding,2014-12-01 00:00:00,2015-01-01 00:00:00,13,83
KatjaSuding,2015-01-01 00:00:00,2015-02-01 00:00:00,135,84
KatjaSuding,2015-02-01 00:00:00,2015-03-01 00:00:00,75,85
KatjaSuding,2015-03-01 00:00:00,2015-04-01 00:00:00,22,86
KatjaSuding,2015-04-01 00:00:00,2015-05-01 00:00:00,15,87
KatjaSuding,2015-05-01 00:00:00,2015-06-01 00:00:00,30,88
KatjaSuding,2015-06-01 00:00:00,2015-07-01 00:00:00,37,89
KatjaSuding,2015-07-01 00:00:00,2015-08-01 00:00:00,29,90
KatjaSuding,2015-08-01 00:00:00,2015-09-01 00:00:00,19,91
KatjaSuding,2015-09-01 00:00:00,2015-10-01 00:00:00,30,92
KatjaSuding,2015-10-01 00:00:00,2015-11-01 00:00:00,17,93
KatjaSuding,2015-11-01 00:00:00,2015-12-01 00:00:00,33,94
KatjaSuding,2015-12-01 00:00:00,2016-01-01 00:00:00,5,95
KatjaSuding,2016-01-01 00:00:00,2016-02-01 00:00:00,11,96
KatjaSuding,2016-02-01 00:00:00,2016-03-01 00:00:00,11,97
KatjaSuding,2016-03-01 00:00:00,2016-04-01 00:00:00,11,98
KatjaSuding,2016-04-01 00:00:00,2016-05-01 00:00:00,19,99
KatjaSuding,2016-05-01 00:00:00,2016-06-01 00:00:00,2,100
KatjaSuding,2016-06-01 00:00:00,2016-07-01 00:00:00,13,101
KatjaSuding,2016-07-01 00:00:00,2016-08-01 00:00:00,6,102
KatjaSuding,2016-08-01 00:00:00,2016-09-01 00:00:00,5,103
KatjaSuding,2016-09-01 00:00:00,2016-10-01 00:00:00,14,104
KatjaSuding,2016-10-01 00:00:00,2016-11-01 00:00:00,11,105
KatjaSuding,2016-11-01 00:00:00,2016-12-01 00:00:00,25,106
KatjaSuding,2016-12-01 00:00:00,2017-01-01 00:00:00,13,107
KatjaSuding,2017-01-01 00:00:00,2017-02-01 00:00:00,36,108
KatjaSuding,2017-02-01 00:00:00,2017-03-01 00:00:00,12,109
KatjaSuding,2017-03-01 00:00:00,2017-04-01 00:00:00,22,110
KatjaSuding,2017-04-01 00:00:00,2017-05-01 00:00:00,11,111
KatjaSuding,2017-05-01 00:00:00,2017-06-01 00:00:00,24,112
KatjaSuding,2017-06-01 00:00:00,2017-07-01 00:00:00,7,113
KatjaSuding,2017-07-01 00:00:00,2017-08-01 00:00:00,9,114
KatjaSuding,2017-08-01 00:00:00,2017-09-01 00:00:00,27,115
KatjaSuding,2017-09-01 00:00:00,2017-10-01 00:00:00,35,116
KatjaSuding,2017-10-01 00:00:00,2017-11-01 00:00:00,7,117
KatjaSuding,2017-11-01 00:00:00,2017-12-01 00:00:00,28,118
KatjaSuding,2017-12-01 00:00:00,2018-01-01 00:00:00,3,119
KatjaSuding,2018-01-01 00:00:00,2018-02-01 00:00:00,4,120
KatjaSuding,2018-02-01 00:00:00,2018-03-01 00:00:00,4,121
KatjaSuding,2018-03-01 00:00:00,2018-04-01 00:00:00,5,122
KatjaSuding,2018-04-01 00:00:00,2018-05-01 00:00:00,4,123
KatjaSuding,2018-05-01 00:00:00,2018-06-01 00:00:00,2,124
KatjaSuding,2018-06-01 00:00:00,2018-07-01 00:00:00,7,125
KatjaSuding,2018-07-01 00:00:00,2018-08-01 00:00:00,30,126
KatjaSuding,2018-08-01 00:00:00,2018-09-01 00:00:00,25,127
KatjaSuding,2018-09-01 00:00:00,2018-10-01 00:00:00,31,128
KatjaSuding,2018-10-01 00:00:00,2018-11-01 00:00:00,36,129
KatjaSuding,2018-11-01 00:00:00,2018-12-01 00:00:00,60,130
KatjaSuding,2018-12-01 00:00:00,2019-01-01 00:00:00,98,131
KatjaSuding,2019-01-01 00:00:00,2019-02-01 00:00:00,71,132
KatjaSuding,2019-02-01 00:00:00,2019-03-01 00:00:00,100,133
KatjaSuding,2019-03-01 00:00:00,2019-04-01 00:00:00,53,134
KatjaSuding,2019-04-01 00:00:00,2019-05-01 00:00:00,66,135
KatjaSuding,2019-05-01 00:00:00,2019-06-01 00:00:00,37,136
KatjaSuding,2019-06-01 00:00:00,2019-07-01 00:00:00,66,137
KatjaSuding,2019-07-01 00:00:00,2019-08-01 00:00:00,59,138
KatjaSuding,2019-08-01 00:00:00,2019-09-01 00:00:00,84,139
KatjaSuding,2019-09-01 00:00:00,2019-10-01 00:00:00,102,140
KatjaSuding,2019-10-01 00:00:00,2019-11-01 00:00:00,67,141
KatjaSuding,2019-11-01 00:00:00,2019-12-01 00:00:00,72,142
Alice_Weidel,2008-01-01 00:00:00,2008-02-01 00:00:00,0,143
Alice_Weidel,2008-02-01 00:00:00,2008-03-01 00:00:00,0,144
Alice_Weidel,2008-03-01 00:00:00,2008-04-01 00:00:00,0,145
Alice_Weidel,2008-04-01 00:00:00,2008-05-01 00:00:00,0,146
Alice_Weidel,2008-05-01 00:00:00,2008-06-01 00:00:00,0,147
Alice_Weidel,2008-06-01 00:00:00,2008-07-01 00:00:00,0,148
Alice_Weidel,2008-07-01 00:00:00,2008-08-01 00:00:00,0,149
Alice_Weidel,2008-08-01 00:00:00,2008-09-01 00:00:00,0,150
Alice_Weidel,2008-09-01 00:00:00,2008-10-01 00:00:00,0,151
Alice_Weidel,2008-10-01 00:00:00,2008-11-01 00:00:00,0,152
Alice_Weidel,2008-11-01 00:00:00,2008-12-01 00:00:00,0,153
Alice_Weidel,2008-12-01 00:00:00,2009-01-01 00:00:00,0,154
Alice_Weidel,2009-01-01 00:00:00,2009-02-01 00:00:00,0,155
Alice_Weidel,2009-02-01 00:00:00,2009-03-01 00:00:00,0,156
Alice_Weidel,2009-03-01 00:00:00,2009-04-01 00:00:00,0,157
Alice_Weidel,2009-04-01 00:00:00,2009-05-01 00:00:00,0,158
Alice_Weidel,2009-05-01 00:00:00,2009-06-01 00:00:00,0,159
Alice_Weidel,2009-06-01 00:00:00,2009-07-01 00:00:00,0,160
Alice_Weidel,2009-07-01 00:00:00,2009-08-01 00:00:00,0,161
Alice_Weidel,2009-08-01 00:00:00,2009-09-01 00:00:00,0,162
Alice_Weidel,2009-09-01 00:00:00,2009-10-01 00:00:00,0,163
Alice_Weidel,2009-10-01 00:00:00,2009-11-01 00:00:00,0,164
Alice_Weidel,2009-11-01 00:00:00,2009-12-01 00:00:00,0,165
Alice_Weidel,2009-12-01 00:00:00,2010-01-01 00:00:00,0,166
Alice_Weidel,2010-01-01 00:00:00,2010-02-01 00:00:00,0,167
Alice_Weidel,2010-02-01 00:00:00,2010-03-01 00:00:00,0,168
Alice_Weidel,2010-03-01 00:00:00,2010-04-01 00:00:00,0,169
Alice_Weidel,2010-04-01 00:00:00,2010-05-01 00:00:00,0,170
Alice_Weidel,2010-05-01 00:00:00,2010-06-01 00:00:00,0,171
Alice_Weidel,2010-06-01 00:00:00,2010-07-01 00:00:00,0,172
Alice_Weidel,2010-07-01 00:00:00,2010-08-01 00:00:00,0,173
Alice_Weidel,2010-08-01 00:00:00,2010-09-01 00:00:00,0,174
Alice_Weidel,2010-09-01 00:00:00,2010-10-01 00:00:00,0,175
Alice_Weidel,2010-10-01 00:00:00,2010-11-01 00:00:00,0,176
Alice_Weidel,2010-11-01 00:00:00,2010-12-01 00:00:00,0,177
Alice_Weidel,2010-12-01 00:00:00,2011-01-01 00:00:00,0,178
Alice_Weidel,2011-01-01 00:00:00,2011-02-01 00:00:00,0,179
Alice_Weidel,2011-02-01 00:00:00,2011-03-01 00:00:00,0,180
Alice_Weidel,2011-03-01 00:00:00,2011-04-01 00:00:00,0,181
Alice_Weidel,2011-04-01 00:00:00,2011-05-01 00:00:00,0,182
Alice_Weidel,2011-05-01 00:00:00,2011-06-01 00:00:00,0,183
Alice_Weidel,2011-06-01 00:00:00,2011-07-01 00:00:00,0,184
Alice_Weidel,2011-07-01 00:00:00,2011-08-01 00:00:00,0,185
Alice_Weidel,2011-08-01 00:00:00,2011-09-01 00:00:00,0,186
Alice_Weidel,2011-09-01 00:00:00,2011-10-01 00:00:00,0,187
Alice_Weidel,2011-10-01 00:00:00,2011-11-01 00:00:00,0,188
Alice_Weidel,2011-11-01 00:00:00,2011-12-01 00:00:00,0,189
Alice_Weidel,2011-12-01 00:00:00,2012-01-01 00:00:00,0,190
Alice_Weidel,2012-01-01 00:00:00,2012-02-01 00:00:00,0,191
Alice_Weidel,2012-02-01 00:00:00,2012-03-01 00:00:00,0,192
Alice_Weidel,2012-03-01 00:00:00,2012-04-01 00:00:00,0,193
Alice_Weidel,2012-04-01 00:00:00,2012-05-01 00:00:00,0,194
Alice_Weidel,2012-05-01 00:00:00,2012-06-01 00:00:00,0,195
Alice_Weidel,2012-06-01 00:00:00,2012-07-01 00:00:00,0,196
Alice_Weidel,2012-07-01 00:00:00,2012-08-01 00:00:00,0,197
Alice_Weidel,2012-08-01 00:00:00,2012-09-01 00:00:00,0,198
Alice_Weidel,2012-09-01 00:00:00,2012-10-01 00:00:00,0,199
Alice_Weidel,2012-10-01 00:00:00,2012-11-01 00:00:00,0,200
Alice_Weidel,2012-11-01 00:00:00,2012-12-01 00:00:00,0,201
Alice_Weidel,2012-12-01 00:00:00,2013-01-01 00:00:00,0,202
Alice_Weidel,2013-01-01 00:00:00,2013-02-01 00:00:00,0,203
Alice_Weidel,2013-02-01 00:00:00,2013-03-01 00:00:00,0,204
Alice_Weidel,2013-03-01 00:00:00,2013-04-01 00:00:00,0,205
Alice_Weidel,2013-04-01 00:00:00,2013-05-01 00:00:00,0,206
Alice_Weidel,2013-05-01 00:00:00,2013-06-01 00:00:00,0,207
Alice_Weidel,2013-06-01 00:00:00,2013-07-01 00:00:00,0,208
Alice_Weidel,2013-07-01 00:00:00,2013-08-01 00:00:00,0,209
Alice_Weidel,2013-08-01 00:00:00,2013-09-01 00:00:00,0,210
Alice_Weidel,2013-09-01 00:00:00,2013-10-01 00:00:00,0,211
Alice_Weidel,2013-10-01 00:00:00,2013-11-01 00:00:00,0,212
Alice_Weidel,2013-11-01 00:00:00,2013-12-01 00:00:00,0,213
Alice_Weidel,2013-12-01 00:00:00,2014-01-01 00:00:00,0,214
Alice_Weidel,2014-01-01 00:00:00,2014-02-01 00:00:00,0,215
Alice_Weidel,2014-02-01 00:00:00,2014-03-01 00:00:00,0,216
Alice_Weidel,2014-03-01 00:00:00,2014-04-01 00:00:00,0,217
Alice_Weidel,2014-04-01 00:00:00,2014-05-01 00:00:00,0,218
Alice_Weidel,2014-05-01 00:00:00,2014-06-01 00:00:00,0,219
Alice_Weidel,2014-06-01 00:00:00,2014-07-01 00:00:00,0,220
Alice_Weidel,2014-07-01 00:00:00,2014-08-01 00:00:00,0,221
Alice_Weidel,2014-08-01 00:00:00,2014-09-01 00:00:00,0,222
Alice_Weidel,2014-09-01 00:00:00,2014-10-01 00:00:00,0,223
Alice_Weidel,2014-10-01 00:00:00,2014-11-01 00:00:00,0,224
Alice_Weidel,2014-11-01 00:00:00,2014-12-01 00:00:00,0,225
Alice_Weidel,2014-12-01 00:00:00,2015-01-01 00:00:00,0,226
Alice_Weidel,2015-01-01 00:00:00,2015-02-01 00:00:00,0,227
Alice_Weidel,2015-02-01 00:00:00,2015-03-01 00:00:00,0,228
Alice_Weidel,2015-03-01 00:00:00,2015-04-01 00:00:00,0,229
Alice_Weidel,2015-04-01 00:00:00,2015-05-01 00:00:00,0,230
Alice_Weidel,2015-05-01 00:00:00,2015-06-01 00:00:00,0,231
Alice_Weidel,2015-06-01 00:00:00,2015-07-01 00:00:00,0,232
Alice_Weidel,2015-07-01 00:00:00,2015-08-01 00:00:00,0,233
Alice_Weidel,2015-08-01 00:00:00,2015-09-01 00:00:00,0,234
Alice_Weidel,2015-09-01 00:00:00,2015-10-01 00:00:00,0,235
Alice_Weidel,2015-10-01 00:00:00,2015-11-01 00:00:00,0,236
Alice_Weidel,2015-11-01 00:00:00,2015-12-01 00:00:00,0,237
Alice_Weidel,2015-12-01 00:00:00,2016-01-01 00:00:00,0,238
Alice_Weidel,2016-01-01 00:00:00,2016-02-01 00:00:00,0,239
Alice_Weidel,2016-02-01 00:00:00,2016-03-01 00:00:00,0,240
Alice_Weidel,2016-03-01 00:00:00,2016-04-01 00:00:00,0,241
Alice_Weidel,2016-04-01 00:00:00,2016-05-01 00:00:00,0,242
Alice_Weidel,2016-05-01 00:00:00,2016-06-01 00:00:00,0,243
Alice_Weidel,2016-06-01 00:00:00,2016-07-01 00:00:00,0,244
Alice_Weidel,2016-07-01 00:00:00,2016-08-01 00:00:00,0,245
Alice_Weidel,2016-08-01 00:00:00,2016-09-01 00:00:00,0,246
Alice_Weidel,2016-09-01 00:00:00,2016-10-01 00:00:00,0,247
Alice_Weidel,2016-10-01 00:00:00,2016-11-01 00:00:00,0,248
Alice_Weidel,2016-11-01 00:00:00,2016-12-01 00:00:00,0,249
Alice_Weidel,2016-12-01 00:00:00,2017-01-01 00:00:00,0,250
Alice_Weidel,2017-01-01 00:00:00,2017-02-01 00:00:00,0,251
Alice_Weidel,2017-02-01 00:00:00,2017-03-01 00:00:00,0,252
Alice_Weidel,2017-03-01 00:00:00,2017-04-01 00:00:00,0,253
Alice_Weidel,2017-04-01 00:00:00,2017-05-01 00:00:00,57,254
Alice_Weidel,2017-05-01 00:00:00,2017-06-01 00:00:00,106,255
Alice_Weidel,2017-06-01 00:00:00,2017-07-01 00:00:00,66,256
Alice_Weidel,2017-07-01 00:00:00,2017-08-01 00:00:00,121,257
Alice_Weidel,2017-08-01 00:00:00,2017-09-01 00:00:00,256,258
Alice_Weidel,2017-09-01 00:00:00,2017-10-01 00:00:00,249,259
Alice_Weidel,2017-10-01 00:00:00,2017-11-01 00:00:00,125,260
Alice_Weidel,2017-11-01 00:00:00,2017-12-01 00:00:00,111,261
Alice_Weidel,2017-12-01 00:00:00,2018-01-01 00:00:00,93,262
Alice_Weidel,2018-01-01 00:00:00,2018-02-01 00:00:00,122,263
Alice_Weidel,2018-02-01 00:00:00,2018-03-01 00:00:00,76,264
Alice_Weidel,2018-03-01 00:00:00,2018-04-01 00:00:00,77,265
Alice_Weidel,2018-04-01 00:00:00,2018-05-01 00:00:00,55,266
Alice_Weidel,2018-05-01 00:00:00,2018-06-01 00:00:00,72,267
Alice_Weidel,2018-06-01 00:00:00,2018-07-01 00:00:00,54,268
Alice_Weidel,2018-07-01 00:00:00,2018-08-01 00:00:00,57,269
Alice_Weidel,2018-08-01 00:00:00,2018-09-01 00:00:00,57,270
Alice_Weidel,2018-09-01 00:00:00,2018-10-01 00:00:00,72,271
Alice_Weidel,2018-10-01 00:00:00,2018-11-01 00:00:00,50,272
Alice_Weidel,2018-11-01 00:00:00,2018-12-01 00:00:00,54,273
Alice_Weidel,2018-12-01 00:00:00,2019-01-01 00:00:00,47,274
Alice_Weidel,2019-01-01 00:00:00,2019-02-01 00:00:00,61,275
Alice_Weidel,2019-02-01 00:00:00,2019-03-01 00:00:00,48,276
Alice_Weidel,2019-03-01 00:00:00,2019-04-01 00:00:00,51,277
Alice_Weidel,2019-04-01 00:00:00,2019-05-01 00:00:00,47,278
Alice_Weidel,2019-05-01 00:00:00,2019-06-01 00:00:00,38,279
Alice_Weidel,2019-06-01 00:00:00,2019-07-01 00:00:00,42,280
Alice_Weidel,2019-07-01 00:00:00,2019-08-01 00:00:00,47,281
Alice_Weidel,2019-08-01 00:00:00,2019-09-01 00:00:00,32,282
Alice_Weidel,2019-09-01 00:00:00,2019-10-01 00:00:00,44,283
Alice_Weidel,2019-10-01 00:00:00,2019-11-01 00:00:00,46,284
Alice_Weidel,2019-11-01 00:00:00,2019-12-01 00:00:00,66,285
SWagenknecht,2008-01-01 00:00:00,2008-02-01 00:00:00,0,286
SWagenknecht,2008-02-01 00:00:00,2008-03-01 00:00:00,0,287
SWagenknecht,2008-03-01 00:00:00,2008-04-01 00:00:00,0,288
SWagenknecht,2008-04-01 00:00:00,2008-05-01 00:00:00,0,289
SWagenknecht,2008-05-01 00:00:00,2008-06-01 00:00:00,0,290
SWagenknecht,2008-06-01 00:00:00,2008-07-01 00:00:00,0,291
SWagenknecht,2008-07-01 00:00:00,2008-08-01 00:00:00,0,292
SWagenknecht,2008-08-01 00:00:00,2008-09-01 00:00:00,0,293
SWagenknecht,2008-09-01 00:00:00,2008-10-01 00:00:00,0,294
SWagenknecht,2008-10-01 00:00:00,2008-11-01 00:00:00,0,295
SWagenknecht,2008-11-01 00:00:00,2008-12-01 00:00:00,0,296
SWagenknecht,2008-12-01 00:00:00,2009-01-01 00:00:00,0,297
SWagenknecht,2009-01-01 00:00:00,2009-02-01 00:00:00,0,298
SWagenknecht,2009-02-01 00:00:00,2009-03-01 00:00:00,0,299
SWagenknecht,2009-03-01 00:00:00,2009-04-01 00:00:00,0,300
SWagenknecht,2009-04-01 00:00:00,2009-05-01 00:00:00,0,301
SWagenknecht,2009-05-01 00:00:00,2009-06-01 00:00:00,0,302
SWagenknecht,2009-06-01 00:00:00,2009-07-01 00:00:00,0,303
SWagenknecht,2009-07-01 00:00:00,2009-08-01 00:00:00,0,304
SWagenknecht,2009-08-01 00:00:00,2009-09-01 00:00:00,0,305
SWagenknecht,2009-09-01 00:00:00,2009-10-01 00:00:00,0,306
SWagenknecht,2009-10-01 00:00:00,2009-11-01 00:00:00,0,307
SWagenknecht,2009-11-01 00:00:00,2009-12-01 00:00:00,0,308
SWagenknecht,2009-12-01 00:00:00,2010-01-01 00:00:00,0,309
SWagenknecht,2010-01-01 00:00:00,2010-02-01 00:00:00,0,310
SWagenknecht,2010-02-01 00:00:00,2010-03-01 00:00:00,0,311
SWagenknecht,2010-03-01 00:00:00,2010-04-01 00:00:00,0,312
SWagenknecht,2010-04-01 00:00:00,2010-05-01 00:00:00,0,313
SWagenknecht,2010-05-01 00:00:00,2010-06-01 00:00:00,0,314
SWagenknecht,2010-06-01 00:00:00,2010-07-01 00:00:00,0,315
SWagenknecht,2010-07-01 00:00:00,2010-08-01 00:00:00,0,316
SWagenknecht,2010-08-01 00:00:00,2010-09-01 00:00:00,0,317
SWagenknecht,2010-09-01 00:00:00,2010-10-01 00:00:00,9,318
SWagenknecht,2010-10-01 00:00:00,2010-11-01 00:00:00,6,319
SWagenknecht,2010-11-01 00:00:00,2010-12-01 00:00:00,7,320
SWagenknecht,2010-12-01 00:00:00,2011-01-01 00:00:00,1,321
SWagenknecht,2011-01-01 00:00:00,2011-02-01 00:00:00,7,322
SWagenknecht,2011-02-01 00:00:00,2011-03-01 00:00:00,8,323
SWagenknecht,2011-03-01 00:00:00,2011-04-01 00:00:00,8,324
SWagenknecht,2011-04-01 00:00:00,2011-05-01 00:00:00,4,325
SWagenknecht,2011-05-01 00:00:00,2011-06-01 00:00:00,3,326
SWagenknecht,2011-06-01 00:00:00,2011-07-01 00:00:00,0,327
SWagenknecht,2011-07-01 00:00:00,2011-08-01 00:00:00,0,328
SWagenknecht,2011-08-01 00:00:00,2011-09-01 00:00:00,0,329
SWagenknecht,2011-09-01 00:00:00,2011-10-01 00:00:00,0,330
SWagenknecht,2011-10-01 00:00:00,2011-11-01 00:00:00,0,331
SWagenknecht,2011-11-01 00:00:00,2011-12-01 00:00:00,0,332
SWagenknecht,2011-12-01 00:00:00,2012-01-01 00:00:00,0,333
SWagenknecht,2012-01-01 00:00:00,2012-02-01 00:00:00,0,334
SWagenknecht,2012-02-01 00:00:00,2012-03-01 00:00:00,0,335
SWagenknecht,2012-03-01 00:00:00,2012-04-01 00:00:00,0,336
SWagenknecht,2012-04-01 00:00:00,2012-05-01 00:00:00,0,337
SWagenknecht,2012-05-01 00:00:00,2012-06-01 00:00:00,0,338
SWagenknecht,2012-06-01 00:00:00,2012-07-01 00:00:00,0,339
SWagenknecht,2012-07-01 00:00:00,2012-08-01 00:00:00,0,340
SWagenknecht,2012-08-01 00:00:00,2012-09-01 00:00:00,0,341
SWagenknecht,2012-09-01 00:00:00,2012-10-01 00:00:00,0,342
SWagenknecht,2012-10-01 00:00:00,2012-11-01 00:00:00,0,343
SWagenknecht,2012-11-01 00:00:00,2012-12-01 00:00:00,0,344
SWagenknecht,2012-12-01 00:00:00,2013-01-01 00:00:00,0,345
SWagenknecht,2013-01-01 00:00:00,2013-02-01 00:00:00,4,346
SWagenknecht,2013-02-01 00:00:00,2013-03-01 00:00:00,5,347
SWagenknecht,2013-03-01 00:00:00,2013-04-01 00:00:00,5,348
SWagenknecht,2013-04-01 00:00:00,2013-05-01 00:00:00,0,349
SWagenknecht,2013-05-01 00:00:00,2013-06-01 00:00:00,5,350
SWagenknecht,2013-06-01 00:00:00,2013-07-01 00:00:00,0,351
SWagenknecht,2013-07-01 00:00:00,2013-08-01 00:00:00,3,352
SWagenknecht,2013-08-01 00:00:00,2013-09-01 00:00:00,13,353
SWagenknecht,2013-09-01 00:00:00,2013-10-01 00:00:00,47,354
SWagenknecht,2013-10-01 00:00:00,2013-11-01 00:00:00,5,355
SWagenknecht,2013-11-01 00:00:00,2013-12-01 00:00:00,3,356
SWagenknecht,2013-12-01 00:00:00,2014-01-01 00:00:00,6,357
SWagenknecht,2014-01-01 00:00:00,2014-02-01 00:00:00,2,358
SWagenknecht,2014-02-01 00:00:00,2014-03-01 00:00:00,6,359
SWagenknecht,2014-03-01 00:00:00,2014-04-01 00:00:00,3,360
SWagenknecht,2014-04-01 00:00:00,2014-05-01 00:00:00,1,361
SWagenknecht,2014-05-01 00:00:00,2014-06-01 00:00:00,1,362
SWagenknecht,2014-06-01 00:00:00,2014-07-01 00:00:00,3,363
